opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo,player_id,piano_id,src,seg_label,spirio_label,uid
nof,15,414,1,414,247,,1706,73.30400000000002,0,,,,,,144,72,0,,,,,,,,,,,0,1,cut_2,gutim_3,,414
non,15,415,1,415,247,135,1749,73.30400000000002,0.0899832589285714,32.0,1,C#4,mp,14,144,61,14,,,,,,o,,d,,,0,1,cut_2,gutim_3,,415
nof,15,416,1,416,248,,1749,73.39400000000002,0,,,,,,144,61,0,,,,,,,,,,,0,1,cut_2,gutim_3,,416
non,15,417,1,417,248,136,1792,73.39400000000002,0.355747767857143,4.0,0,G#6,mf,17,144,92,17,,,,,,o,,d,,,0,1,cut_2,gutim_3,,417
nof,15,418,1,418,249,,1792,73.75000000000004,0,,,,,,144,92,0,,,,,,,,,,,0,1,cut_2,gutim_3,,418
non,15,419,1,419,249,137,1962,73.75000000000004,0.179966517857143,8.0,0,E3,mf,17,144,52,17,,,,,t,o,,d,,,0,1,cut_2,gutim_3,,419
bar,16,420,0,420,250,,0,73.93000000000002,0,,,,,,,,,16,,,,,,,,,,0,1,cut_2,gutim_3,,420
non,16,421,4,422,252,138,0,73.93000000000002,1.60714285714286,2.0,1,G2,ppp,5,144,43,5,,,,,,o,,d,,,0,1,cut_2,gutim_3,,421
ped,16,422,,421,251,,,73.95500000000003,0,,,,,,176,64,44,,,,,,,dhV,,,,0,1,cut_2,gutim_3,,422
nof,16,423,1,423,253,,1962,74.10700000000004,0,,,,,,144,52,0,,,,,,,,,,,0,1,cut_2,gutim_3,,423
non,16,424,1,424,253,139,85,74.10700000000004,0.357840401785714,4.0,0,C#4,mf,17,144,61,17,,,,,,o,,d,,,0,1,cut_2,gutim_3,,424
nof,16,425,1,425,254,,85,74.46500000000002,0,,,,,,144,61,0,,,,,,,,,,,0,1,cut_2,gutim_3,,425
non,16,426,1,426,254,140,256,74.46500000000002,0.355747767857143,4.0,0,G#5,f,20,144,80,20,,,,,,o,,D 5938,,,0,1,cut_2,gutim_3,,426
nof,16,427,1,427,255,,256,74.82100000000004,0,,,,,,144,80,0,,,,,,,,,,,0,1,cut_2,gutim_3,,427
non,16,428,1,428,255,141,426,74.82100000000004,0.357840401785714,4.0,0,D6,f,20,144,86,20,,,,,,o,,,,,0,1,cut_2,gutim_3,,428
nof,16,429,1,429,256,,426,75.17900000000002,0,,,,,,144,86,0,,,,,,,,,,,0,1,cut_2,gutim_3,,429
non,16,430,1,430,256,142,597,75.17900000000002,0.177873883928571,8.0,0,C#3,f,20,144,49,20,,,,,,o,,,,,0,1,cut_2,gutim_3,,430
nof,16,431,1,431,257,,597,75.35700000000004,0,,,,,,144,49,0,,,,,,,,,,,0,1,cut_2,gutim_3,,431
non,16,432,1,432,257,143,682,75.35700000000004,0.0899832589285714,16.0,0,E2,f,20,144,40,20,,,,,,o,,,,,0,1,cut_2,gutim_3,,432
ped,16,433,,433,258,,,75.42200000000001,0,,,,,,176,64,127,,,,,,,dV,,,,0,1,cut_2,gutim_3,,433
nof,16,434,1,434,259,,682,75.44700000000002,0,,,,,,144,40,0,,,,,,,,,,,0,1,cut_2,gutim_3,,434
non,16,435,1,435,259,144,725,75.44700000000002,0.0899832589285714,16.0,0,C5,f,20,144,72,20,,,,,,o,,,,,0,1,cut_2,gutim_3,,435
nof,16,436,4,436,260,,0,75.53700000000002,0,,,,,,144,43,0,,,,,,,,,,,0,1,cut_2,gutim_3,,436
non,16,437,1,437,260,145,768,75.53700000000002,0.535714285714286,4.0,0,G#5,f,20,144,80,20,,,,,t,o,,,,,0,1,cut_2,gutim_3,,437
non,16,438,4,438,260,145,768,75.53700000000002,0.267857142857143,8.0,0,B2,ppp,5,144,47,5,,,,,,o,,,,,0,1,cut_2,gutim_3,,438
nof,16,439,1,439,260,,725,75.53700000000002,0,,,,,,144,72,0,,,,,,,,,,,0,1,cut_2,gutim_3,,439
