opcode,meas,index,voice,loc,eloc,oloc,tick,sec,dur,rval,dots,sci_pitch,dmark,dlevel,status,d0,d1,bar,section,bpm,grace,tie,onset,pedal,dyn,even,tempo,player_id,piano_id,src,seg_label,spirio_label,uid
non,131,7132,3,7132,3394,2384,1408,624.8029999999997,0.318080357142857,16.0,1,G6,mf-,16,144,91,16,,,,,,o,,,,,1,1,cut_30,gutim_26,,7132
nof,131,7133,1,7133,3395,,1408,624.9619999999998,,,,,,,144,52,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7133
non,131,7134,1,7134,3395,2385,1446,624.9619999999998,0.322265625,16.0,1,G#2,mf+,18,144,44,18,,,,,,o,,,,,1,1,cut_30,gutim_26,,7134
nof,131,7135,3,7135,3396,,1408,625.1209999999999,,,,,,,144,91,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7135
non,131,7136,3,7136,3396,2386,1484,625.1209999999999,0.163225446428571,32.0,1,C6,f-,19,144,84,19,,,,,,o,,,,,1,1,cut_30,gutim_26,,7136
nof,131,7137,1,7137,3397,,1446,625.2839999999999,,,,,,,144,44,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7137
nof,131,7138,3,7138,3397,,1484,625.2839999999999,,,,,,,144,84,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7138
non,131,7139,1,7139,3397,2387,1523,625.2839999999999,0.0544084821428571,64.0,0,C#2,f,20,144,37,20,,,,,,o,,,,,1,1,cut_30,gutim_26,,7139
non,131,7140,1,7140,3397,2387,1523,625.2839999999999,0.0669642857142857,64.0,0,G#2,f,20,144,44,20,,,,,,o,,,,,1,1,cut_30,gutim_26,,7140
non,131,7141,3,7141,3397,2387,1523,625.2839999999999,0.0544084821428571,64.0,0,C6,f,20,144,84,20,,,,,,o,,,,,1,1,cut_30,gutim_26,,7141
ped,131,7142,0,7142,3398,,1535,625.3340000000001,,,,,,,176,64,0,,,,,,,d^,,,,1,1,cut_30,gutim_26,,7142
nof,131,7143,1,7143,3399,,1523,625.3389999999997,,,,,,,144,37,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7143
nof,131,7144,3,7144,3399,,1523,625.3389999999997,,,,,,,144,84,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7144
bar,132,7145,0,7145,3399,,0,625.3389999999997,,,,,,,,,,132,,,,,,,,,,1,1,cut_30,gutim_26,,7145
nof,132,7146,1,7146,3400,,1523,625.3509999999999,,,,,,,144,44,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7146
non,132,7147,1,7147,3401,2388,32,626.0729999999996,0.133928571428571,32.0,0,C#4,fff,24,144,61,24,,,,,,o,,,,,1,1,cut_30,gutim_26,,7147
non,132,7148,1,7148,3401,2388,32,626.0729999999996,0.133928571428571,32.0,0,D6,fff,24,144,86,24,,,,,,o,,,,,1,1,cut_30,gutim_26,,7148
ped,132,7149,0,7149,3401,,32,626.0729999999996,,,,,,,176,64,127,,,,,,,dV,,,,1,1,cut_30,gutim_26,,7149
nof,132,7150,1,7150,3402,,32,626.2069999999997,,,,,,,144,61,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7150
nof,132,7151,1,7151,3402,,32,626.2069999999997,,,,,,,144,86,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7151
non,132,7152,1,7152,3402,2389,64,626.2069999999997,0.803571428571429,8.0,1,C#4,fff,24,144,61,24,,,,,t,o,,,,,1,1,cut_30,gutim_26,,7152
non,132,7153,1,7153,3402,2389,64,626.2069999999997,0.535714285714286,8.0,1,G#5,fff,24,144,80,24,,,,,t,o,,,,,1,1,cut_30,gutim_26,,7153
non,132,7154,1,7154,3402,2389,64,626.2069999999997,0.535714285714286,8.0,1,D6,fff,24,144,86,24,,,,,t,o,,,,,1,1,cut_30,gutim_26,,7154
nof,132,7155,1,7155,3403,,64,627.278,,,,,,,144,80,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7155
nof,132,7156,1,7156,3403,,64,627.278,,,,,,,144,86,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7156
nof,132,7157,1,7157,3404,,64,627.546,,,,,,,144,61,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7157
non,132,7158,1,7158,3404,2390,384,627.546,0.535714285714286,8.0,0,G#5,fff,24,144,80,24,,,,,t,o,,,,,1,1,cut_30,gutim_26,,7158
non,132,7159,1,7159,3404,2390,384,627.546,0.535714285714286,8.0,0,D6,fff,24,144,86,24,,,,,t,o,,,,,1,1,cut_30,gutim_26,,7159
non,132,7160,3,7160,3404,2390,384,627.546,0.133928571428571,32.0,0,A1,ff,22,144,33,22,,,,,,o,,,,,1,1,cut_30,gutim_26,,7160
nof,132,7161,3,7161,3405,,384,627.6800000000001,,,,,,,144,33,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7161
ped,132,7162,0,7162,3405,,416,627.6800000000001,,,,,,,176,64,0,,,,,,,d^,,,,1,1,cut_30,gutim_26,,7162
non,132,7163,3,7163,3405,2391,416,627.6800000000001,0.133928571428571,32.0,0,A1,ff,22,144,33,22,,,,,,o,,,,,1,1,cut_30,gutim_26,,7163
non,132,7164,3,7164,3405,2391,416,627.6800000000001,0.133928571428571,32.0,0,F2,ff,22,144,41,22,,,,,,o,,,,,1,1,cut_30,gutim_26,,7164
nof,132,7165,3,7165,3406,,416,627.8140000000001,,,,,,,144,33,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7165
nof,132,7166,3,7166,3406,,416,627.8140000000001,,,,,,,144,41,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7166
ped,132,7167,0,7167,3407,,545,628.22,,,,,,,176,64,127,,,,,,,dV,,,,1,1,cut_30,gutim_26,,7167
non,132,7168,3,7168,3408,2392,640,628.617,0.104631696428571,32.0,0,G5,f,20,144,79,20,,,,,,o,,,,,1,1,cut_30,gutim_26,,7168
nof,132,7169,3,7169,3409,,640,628.722,,,,,,,144,79,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7169
non,132,7170,3,7170,3409,2393,665,628.722,0.108816964285714,32.0,0,C#1,f-,19,144,25,19,,,,,,o,,,,,1,1,cut_30,gutim_26,,7170
nof,132,7171,3,7171,3410,,665,628.8309999999999,,,,,,,144,25,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7171
non,132,7172,3,7172,3410,2394,691,628.8309999999999,0.104631696428571,32.0,0,E4,mf+,18,144,64,18,,,,,,o,,,,,1,1,cut_30,gutim_26,,7172
nof,132,7173,3,7173,3411,,691,628.9349999999997,,,,,,,144,64,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7173
non,132,7174,3,7174,3411,2395,716,628.9349999999997,0.163225446428571,32.0,1,G5,mf,17,144,79,17,,,,,,o,,,,,1,1,cut_30,gutim_26,,7174
nof,132,7175,3,7175,3412,,716,629.0989999999999,,,,,,,144,79,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7175
non,132,7176,3,7176,3412,2396,755,629.0989999999999,0.159040178571429,32.0,1,E2,mf-,16,144,40,16,,,,,,o,,,,,1,1,cut_30,gutim_26,,7176
nof,132,7177,1,7177,3413,,384,629.153,,,,,,,144,80,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7177
nof,132,7178,1,7178,3413,,384,629.153,,,,,,,144,86,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7178
non,132,7179,3,7179,3414,2397,793,629.258,0.163225446428571,32.0,1,G#1,mp+,15,144,32,15,,,,,,o,,,,,1,1,cut_30,gutim_26,,7179
nof,132,7180,3,7180,3414,,755,629.258,,,,,,,144,40,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7180
nof,132,7181,3,7181,3415,,793,629.421,,,,,,,144,32,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7181
non,132,7182,3,7182,3415,2398,832,629.421,0.104631696428571,32.0,0,C5,mp-,13,144,72,13,,,,,,o,,,,,1,1,cut_30,gutim_26,,7182
nof,132,7183,3,7183,3416,,832,629.5249999999999,,,,,,,144,72,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7183
non,132,7184,3,7184,3416,2399,857,629.5249999999999,0.163225446428571,32.0,1,G6,p+,12,144,91,12,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7184
nof,132,7185,3,7185,3417,,857,629.6890000000001,,,,,,,144,91,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7185
non,132,7186,1,7186,3417,2400,896,629.6890000000001,0.535714285714286,8.0,0,G5,p,11,144,79,11,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7186
non,132,7187,3,7187,3417,2400,896,629.6890000000001,0.159040178571429,32.0,1,E2,p,11,144,40,11,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7187
nof,132,7188,3,7188,3418,,896,629.8479999999997,,,,,,,144,40,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7188
non,132,7189,3,7189,3418,2401,934,629.8479999999997,0.159040178571429,32.0,1,G#1,p,11,144,32,11,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7189
nof,132,7190,3,7190,3419,,934,630.0069999999998,,,,,,,144,32,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7190
non,132,7191,3,7191,3419,2402,972,630.0069999999998,0.163225446428571,32.0,1,C5,p,11,144,72,11,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7191
nof,132,7192,3,7192,3420,,972,630.1699999999998,,,,,,,144,72,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7192
non,132,7193,3,7193,3420,2403,1011,630.1699999999998,0.0544084821428571,64.0,0,C#1,p,11,144,25,11,,,,,,o,,d,E,,1,1,cut_30,gutim_26,,7193
non,132,7194,3,7194,3420,2403,1011,630.1699999999998,0.0669642857142857,64.0,0,G#1,p,11,144,32,11,,,,,,o,,d,E,,1,1,cut_30,gutim_26,,7194
non,132,7195,3,7195,3420,2403,1011,630.1699999999998,0.0669642857142857,64.0,0,C5,p,11,144,72,11,,,,,,o,,d,E,,1,1,cut_30,gutim_26,,7195
nof,132,7196,1,7196,3421,,896,630.2239999999999,,,,,,,144,79,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7196
nof,132,7197,3,7197,3421,,1011,630.2239999999999,,,,,,,144,25,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7197
nof,132,7198,3,7198,3422,,1011,630.2369999999999,,,,,,,144,32,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7198
nof,132,7199,3,7199,3422,,1011,630.2369999999999,,,,,,,144,72,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7199
non,132,7200,1,7200,3423,2404,1280,631.296,0.318080357142857,16.0,1,D4,p,11,144,62,11,,,,,,o,,,,,1,1,cut_30,gutim_26,,7200
non,132,7201,1,7201,3423,2404,1280,631.296,0.267857142857143,16.0,1,B4,p,11,144,71,11,,,,,,o,,,,,1,1,cut_30,gutim_26,,7201
non,132,7202,3,7202,3423,2404,1280,631.296,0.318080357142857,16.0,1,F1,p,11,144,29,11,,,,,,o,,,,,1,1,cut_30,gutim_26,,7202
nof,132,7203,1,7203,3424,,1280,631.5640000000001,,,,,,,144,71,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7203
nof,132,7204,1,7204,3425,,1280,631.6139999999998,,,,,,,144,62,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7204
nof,132,7205,3,7205,3425,,1280,631.6139999999998,,,,,,,144,29,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7205
non,132,7206,1,7206,3425,2405,1356,631.6139999999998,0.217633928571429,16.0,0,D4,p-,10,144,62,10,,,,,,o,,,,,1,1,cut_30,gutim_26,,7206
non,132,7207,1,7207,3425,2405,1356,631.6139999999998,0.267857142857143,16.0,0,B4,p-,10,144,71,10,,,,,,o,,,,,1,1,cut_30,gutim_26,,7207
non,132,7208,3,7208,3425,2405,1356,631.6139999999998,0.217633928571429,16.0,0,F1,p-,10,144,29,10,,,,,,o,,,,,1,1,cut_30,gutim_26,,7208
nof,132,7209,1,7209,3426,,1356,631.8319999999997,,,,,,,144,62,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7209
nof,132,7210,1,7210,3426,,1356,631.8319999999997,,,,,,,144,71,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7210
nof,132,7211,3,7211,3426,,1356,631.8319999999997,,,,,,,144,29,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7211
non,132,7212,1,7212,3426,2406,1408,631.8319999999997,0.213448660714286,16.0,0,D4,pp+,9,144,62,9,,,,,,o,,,,,1,1,cut_30,gutim_26,,7212
non,132,7213,1,7213,3426,2406,1408,631.8319999999997,0.267857142857143,16.0,0,B4,pp+,9,144,71,9,,,,,,o,,,,,1,1,cut_30,gutim_26,,7213
non,132,7214,3,7214,3426,2406,1408,631.8319999999997,0.426897321428571,8.0,0,F1,pp+,9,144,29,9,,,,,,o,,,,,1,1,cut_30,gutim_26,,7214
non,132,7215,3,7215,3426,2406,1408,631.8319999999997,0.535714285714286,8.0,0,F#2,pp+,9,144,42,9,,,,,,o,,,,,1,1,cut_30,gutim_26,,7215
nof,132,7216,1,7216,3427,,1408,632.0449999999998,,,,,,,144,62,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7216
nof,132,7217,1,7217,3427,,1408,632.0449999999998,,,,,,,144,71,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7217
non,132,7218,1,7218,3427,2407,1459,632.0449999999998,0.213448660714286,16.0,0,D4,pp,8,144,62,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7218
non,132,7219,1,7219,3427,2407,1459,632.0449999999998,0.267857142857143,16.0,0,A#4,pp,8,144,70,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7219
non,132,7220,1,7220,3427,2407,1459,632.0449999999998,0.267857142857143,16.0,0,B4,pp,8,144,71,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7220
nof,132,7221,3,7221,3428,,1408,632.258,,,,,,,144,29,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7221
nof,132,7222,3,7222,3428,,1408,632.258,,,,,,,144,42,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7222
nof,132,7223,1,7223,3428,,1459,632.258,,,,,,,144,62,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7223
nof,132,7224,1,7224,3428,,1459,632.258,,,,,,,144,70,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7224
nof,132,7225,1,7225,3428,,1459,632.258,,,,,,,144,71,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7225
non,132,7226,3,7226,3428,2408,1510,632.258,0.108816964285714,32.0,0,F1,pp-,7,144,29,7,,,,,,o,,,,,1,1,cut_30,gutim_26,,7226
non,132,7227,3,7227,3428,2408,1510,632.258,0.133928571428571,32.0,0,F#2,pp-,7,144,42,7,,,,,,o,,,,,1,1,cut_30,gutim_26,,7227
non,132,7228,1,7228,3428,2408,1510,632.258,0.108816964285714,32.0,0,D4,pp-,7,144,62,7,,,,,,o,,,,,1,1,cut_30,gutim_26,,7228
non,132,7229,1,7229,3428,2408,1510,632.258,0.133928571428571,32.0,0,A#4,pp-,7,144,70,7,,,,,,o,,,,,1,1,cut_30,gutim_26,,7229
non,132,7230,1,7230,3428,2408,1510,632.258,0.133928571428571,32.0,0,B4,pp-,7,144,71,7,,,,,,o,,,,,1,1,cut_30,gutim_26,,7230
nof,132,7231,3,7231,3429,,1510,632.367,,,,,,,144,29,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7231
nof,132,7232,1,7232,3429,,1510,632.367,,,,,,,144,62,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7232
bar,133,7233,0,7233,3429,,0,632.367,,,,,,,,,,133,,,,,,,,,,1,1,cut_30,gutim_26,,7233
nof,133,7234,3,7234,3430,,1510,632.392,,,,,,,144,42,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7234
nof,133,7235,1,7235,3430,,1510,632.392,,,,,,,144,70,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7235
nof,133,7236,1,7236,3430,,1510,632.392,,,,,,,144,71,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7236
non,133,7237,1,7237,3431,2409,153,633.008,0.431082589285714,8.0,0,C5,mp,14,144,72,14,,,,,,o,,,,,1,1,cut_30,gutim_26,,7237
non,133,7238,1,7238,3431,2409,153,633.008,0.535714285714286,8.0,0,G5,mp,14,144,79,14,,,,,,o,,,,,1,1,cut_30,gutim_26,,7238
non,133,7239,3,7239,3431,2409,153,633.008,0.431082589285714,8.0,0,C#1,mp,14,144,25,14,,,,,,o,,,,,1,1,cut_30,gutim_26,,7239
non,133,7240,3,7240,3431,2409,153,633.008,0.535714285714286,8.0,0,G#1,mp,14,144,32,14,,,,,,o,,,,,1,1,cut_30,gutim_26,,7240
non,133,7241,3,7241,3431,2409,153,633.008,0.535714285714286,8.0,0,E2,mp,14,144,40,14,,,,,,o,,,,,1,1,cut_30,gutim_26,,7241
nof,133,7242,1,7242,3432,,153,633.4390000000001,,,,,,,144,72,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7242
nof,133,7243,3,7243,3432,,153,633.4390000000001,,,,,,,144,25,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7243
non,133,7244,1,7244,3432,2410,256,633.4390000000001,0.104631696428571,32.0,0,C#4,pp,8,144,61,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7244
nof,133,7245,1,7245,3433,,153,633.5429999999999,,,,,,,144,79,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7245
nof,133,7246,3,7246,3433,,153,633.5429999999999,,,,,,,144,32,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7246
nof,133,7247,3,7247,3433,,153,633.5429999999999,,,,,,,144,40,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7247
nof,133,7248,1,7248,3433,,256,633.5429999999999,,,,,,,144,61,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7248
non,133,7249,1,7249,3433,2411,281,633.5429999999999,0.108816964285714,32.0,0,A1,pp,8,144,33,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7249
nof,133,7250,1,7250,3434,,281,633.6519999999998,,,,,,,144,33,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7250
non,133,7251,1,7251,3434,2412,307,633.6519999999998,0.104631696428571,32.0,0,D5,pp,8,144,74,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7251
nof,133,7252,1,7252,3435,,307,633.7569999999998,,,,,,,144,74,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7252
non,133,7253,1,7253,3435,2413,332,633.7569999999998,0.108816964285714,32.0,0,F2,pp,8,144,41,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7253
nof,133,7254,1,7254,3436,,332,633.8659999999998,,,,,,,144,41,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7254
non,133,7255,1,7255,3436,2414,358,633.8659999999998,0.108816964285714,32.0,0,Ab4,pp,8,144,68,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7255
nof,133,7256,1,7256,3437,,358,633.9739999999999,,,,,,,144,68,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7256
non,133,7257,3,7257,3437,2415,384,633.9739999999999,0.1171875,32.0,0,C#4,pp,8,144,61,8,,,,,,o,,d,E,,1,1,cut_30,gutim_26,,7257
non,133,7258,3,7258,3437,2415,384,633.9739999999999,0.133928571428571,32.0,0,D5,pp,8,144,74,8,,,,,,o,,d,E,,1,1,cut_30,gutim_26,,7258
nof,133,7259,3,7259,3438,,384,634.0919999999999,,,,,,,144,61,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7259
non,133,7260,3,7260,3438,2416,412,634.0919999999999,0.1171875,32.0,0,A1,pp,8,144,33,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7260
nof,133,7261,3,7261,3439,,384,634.108,,,,,,,144,74,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7261
nof,133,7262,3,7262,3440,,412,634.2090000000001,,,,,,,144,33,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7262
non,133,7263,3,7263,3440,2417,440,634.2090000000001,0.179966517857143,32.0,1,C#4,pp,8,144,61,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7263
nof,133,7264,3,7264,3441,,440,634.3889999999999,,,,,,,144,61,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7264
non,133,7265,3,7265,3441,2418,483,634.3889999999999,0.121372767857143,32.0,0,Ab4,pp,8,144,68,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7265
non,133,7266,3,7266,3441,2418,483,634.3889999999999,0.133928571428571,32.0,0,D5,pp,8,144,74,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7266
nof,133,7267,3,7267,3442,,483,634.51,,,,,,,144,68,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7267
non,133,7268,3,7268,3442,2419,512,634.51,0.1171875,32.0,0,F2,pp,8,144,41,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7268
nof,133,7269,3,7269,3443,,483,634.5229999999999,,,,,,,144,74,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7269
nof,133,7270,3,7270,3444,,512,634.6269999999997,,,,,,,144,41,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7270
non,133,7271,3,7271,3444,2420,540,634.6269999999997,0.1171875,32.0,0,Ab4,pp,8,144,68,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7271
nof,133,7272,3,7272,3445,,540,634.7439999999999,,,,,,,144,68,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7272
non,133,7273,3,7273,3445,2421,568,634.7439999999999,0.179966517857143,32.0,1,D5,pp,8,144,74,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7273
nof,133,7274,3,7274,3446,,568,634.9239999999998,,,,,,,144,74,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7274
non,133,7275,3,7275,3446,2422,611,634.9239999999998,0.121372767857143,32.0,0,Ab4,pp,8,144,68,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7275
nof,133,7276,3,7276,3447,,611,635.046,,,,,,,144,68,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7276
non,133,7277,3,7277,3447,2423,640,635.046,0.1171875,32.0,0,A1,pp,8,144,33,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7277
nof,133,7278,3,7278,3448,,640,635.1629999999998,,,,,,,144,33,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7278
non,133,7279,3,7279,3448,2424,668,635.1629999999998,0.1171875,32.0,0,C#4,pp,8,144,61,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7279
non,133,7280,3,7280,3448,2424,668,635.1629999999998,0.133928571428571,32.0,0,G#4,pp,8,144,68,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7280
non,133,7281,3,7281,3448,2424,668,635.1629999999998,0.133928571428571,32.0,0,D5,pp,8,144,74,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7281
nof,133,7282,3,7282,3449,,668,635.28,,,,,,,144,61,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7282
non,133,7283,3,7283,3449,2425,696,635.28,0.179966517857143,32.0,1,A0,pp,8,144,21,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7283
nof,133,7284,3,7284,3450,,668,635.2969999999998,,,,,,,144,68,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7284
nof,133,7285,3,7285,3450,,668,635.2969999999998,,,,,,,144,74,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7285
nof,133,7286,3,7286,3451,,696,635.4599999999998,,,,,,,144,21,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7286
non,133,7287,3,7287,3451,2426,739,635.4599999999998,0.121372767857143,32.0,0,F1,pp,8,144,29,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7287
nof,133,7288,3,7288,3452,,739,635.5819999999997,,,,,,,144,29,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7288
non,133,7289,1,7289,3452,2427,768,635.5819999999997,0.200892857142857,32.0,1,Ab3,pp,8,144,56,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7289
non,133,7290,1,7290,3452,2427,768,635.5819999999997,0.133928571428571,32.0,1,D4,pp,8,144,62,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7290
nof,133,7291,1,7291,3453,,768,635.7149999999999,,,,,,,144,62,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7291
nof,133,7292,1,7292,3454,,768,635.7819999999999,,,,,,,144,56,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7292
non,133,7293,1,7293,3454,2428,816,635.7819999999999,0.200892857142857,32.0,1,A0,pp,8,144,21,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7293
nof,133,7294,1,7294,3455,,816,635.983,,,,,,,144,21,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7294
non,133,7295,1,7295,3455,2429,864,635.983,0.133928571428571,32.0,0,F1,pp,8,144,29,8,,,,,,o,,,,,1,1,cut_30,gutim_26,,7295
nof,133,7296,1,7296,3456,,864,636.117,,,,,,,144,29,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7296
non,133,7297,1,7297,3456,2430,896,636.117,0.17578125,16.0,0,C#3,pp,8,144,49,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7297
nof,133,7298,1,7298,3457,,896,636.2929999999999,,,,,,,144,49,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7298
non,133,7299,1,7299,3457,2431,938,636.2929999999999,0.179966517857143,16.0,0,D4,pp,8,144,62,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7299
nof,133,7300,1,7300,3458,,938,636.4729999999997,,,,,,,144,62,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7300
non,133,7301,1,7301,3458,2432,981,636.4729999999997,0.179966517857143,16.0,0,Ab3,pp,8,144,56,8,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7301
nof,133,7302,1,7302,3459,,981,636.653,,,,,,,144,56,0,,,,,,,,,,,1,1,cut_30,gutim_26,,7302
ped,133,7303,0,7303,3459,,1024,636.653,,,,,,,176,64,0,,,,,,,d^,,,,1,1,cut_30,gutim_26,,7303
non,133,7304,1,7304,3459,2433,1024,636.653,0.267857142857143,16.0,0,C#3,fff,24,144,49,24,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7304
non,133,7305,1,7305,3459,2433,1024,636.653,0.267857142857143,16.0,0,Ab3,fff,24,144,56,24,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7305
non,133,7306,1,7306,3459,2433,1024,636.653,0.267857142857143,16.0,0,D4,fff,24,144,62,24,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7306
non,133,7307,3,7307,3459,2433,1024,636.653,0.17578125,16.0,0,A0,fff,24,144,21,24,,,,,,o,,d,e,,1,1,cut_30,gutim_26,,7307
